idx,t,px,py,pz,vx,vy,vz,ax,ay,az,yaw,mode,ledr,ledg,ledb
913,81.62842712474618,32.67610035728663,20.525895334187275,-20,-0.5511345909056303,1.1873178382419423,0,-0.06216781663495001,-0.028857339698805745,0,0,70,nan,nan,nan
914,81.72842712474619,32.620676311650485,20.644482289126817,-20,-0.5573437893464579,1.184415841998564,0,-0.062015868466967626,-0.029182452568912155,0,0,70,nan,nan,nan
915,81.82842712474618,32.564632108746515,20.762777420207378,-20,-0.5635377079257601,1.1814813743965735,0,-0.06186222010262412,-0.029506765387339973,0,0,70,nan,nan,nan
916,81.92842712474618,32.50796928505484,20.88077748430819,-20,-0.5697161768341306,1.1785145158858832,0,-0.06170687575426703,-0.02983026926288947,0,0,70,nan,nan,nan
917,82.02842712474619,32.45068939401539,20.998479246397878,-20,-0.5758790266857229,1.1755153478044174,0,-0.06154983968074013,-0.03015295532653846,0,0,70,nan,nan,nan
918,82.12842712474618,32.39279400598532,21.11587947962319,-20,-0.5820260885228955,1.172483952375884,0,-0.06139111618726671,-0.030474814731685528,0,0,70,nan,nan,nan
919,82.22842712474619,32.33428470819594,21.232974965397418,-20,-0.588157193820843,1.1694204127075203,0,-0.061230709625331496,-0.030795838654392477,0,0,70,nan,nan,nan
920,82.32842712474618,32.27516310470919,21.34976249348867,-20,-0.5942721744922163,1.1663248127878136,0,-0.06106862439256144,-0.031116018293626303,0,0,70,nan,nan,nan
921,82.42842712474618,32.215430816373726,21.466238862107872,-20,-0.6003708628917314,1.1631972374842,0,-0.060904864932605066,-0.031435344871500466,0,0,70,nan,nan,nan
922,82.52842712474619,32.15508948078037,21.582400877996545,-20,-0.6064530918207652,1.1600377725407351,0,-0.060739435735010686,-0.03175380963351554,0,0,70,nan,nan,nan
923,82.62842712474618,32.094140752217335,21.698245356514335,-20,-0.6125186945319391,1.1568465045757474,0,-0.06057234133510332,-0.03207140384879917,0,0,70,nan,nan,nan
924,82.72842712474619,32.032586301624804,21.81376912172635,-20,-0.6185675047336906,1.15362352107946,0,-0.060403586313860363,-0.032388118810345534,0,0,70,nan,nan,nan
925,82.82842712474618,31.970427816549133,21.92896900649021,-20,-0.624599356594833,1.1503689104115933,0,-0.06023317529778594,-0.032703945835253975,0,0,70,nan,nan,nan
926,82.92842712474618,31.90766700109659,22.043841852542883,-20,-0.6306140847491001,1.147082761798943,0,-0.06006111295878417,-0.03301887626496707,0,0,70,nan,nan,nan
927,83.02842712474619,31.84430557588663,22.15838451058726,-20,-0.6366115242996813,1.1437651653329333,0,-0.05988740401403097,-0.03333290146550798,0,0,70,nan,nan,nan
928,83.12842712474618,31.780345278004734,22.272593840378523,-20,-0.6425915108237419,1.1404162119671468,0,-0.05971205322584482,-0.033646012827717224,0,0,70,nan,nan,nan
929,83.22842712474619,31.71578786095478,22.38646671081019,-20,-0.6485538803769303,1.1370359935148324,0,-0.059535065401556155,-0.03395820176748863,0,0,70,nan,nan,nan
930,83.32842712474618,31.65063509461097,22.5,-20,-0.6544984694978735,1.1336246026463863,0,-0.0593564453933756,-0.03426945972600471,0,0,70,nan,nan,nan
931,83.42842712474618,31.584888765169293,22.61319059537548,-20,-0.660425115212658,1.1301821328868118,0,-0.05917619809826086,-0.03457977816997132,0,0,70,nan,nan,nan
932,83.52842712474619,31.51855067509859,22.726035393759282,-20,-0.6663336550392975,1.1267086786131568,0,-0.05899432845778262,-0.03488914859185154,0,0,70,nan,nan,nan
933,83.62842712474618,31.451622643091113,22.838531301454253,-20,-0.6722239269921881,1.123204335051925,0,-0.058810841457988934,-0.03519756251009899,0,0,70,nan,nan,nan
934,83.72842712474619,31.384106504012664,22.950675234328255,-20,-0.6780957695865486,1.119669198276465,0,-0.0586257421292686,-0.03550501146939031,0,0,70,nan,nan,nan
935,83.82842712474618,31.316004108852304,23.06246411789872,-20,-0.6839490218428482,1.1161033652043375,0,-0.05843903554621321,-0.035811487040856946,0,0,70,nan,nan,nan
936,83.92842712474618,31.2473173246716,23.173894887416942,-20,-0.68978352329122,1.1125069335946571,0,-0.05825072682747805,-0.03611698082231635,0,0,70,nan,nan,nan
937,84.02842712474619,31.178048034553427,23.284964487952074,-20,-0.6955991139758588,1.1088800020454135,0,-0.05806082113564176,-0.03642148443850212,0,0,70,nan,nan,nan
938,84.12842712474618,31.108198137550378,23.39566987447492,-20,-0.7013956344594084,1.105222669990767,0,-0.057869323677064835,-0.03672498954129382,0,0,70,nan,nan,nan
939,84.22842712474619,31.037769548632653,23.506008011941375,-20,-0.7071729258273318,1.1015350376983233,0,-0.05767623970174681,-0.03702748780994576,0,0,70,nan,nan,nan
940,84.32842712474618,30.9667641986356,23.615975875375675,-20,-0.712930829692268,1.097817206266385,0,-0.05748157450318243,-0.03732897095131508,0,0,70,nan,nan,nan
941,84.42842712474618,30.895184034206757,23.725570449953295,-20,-0.7186691881983738,1.094069277621178,0,-0.057285333418216414,-0.03762943070008919,0,0,70,nan,nan,nan
942,84.52842712474619,30.823031017752484,23.834788731083602,-20,-0.7243878440256516,1.09029135451406,0,-0.057087521826897254,-0.03792885881901227,0,0,70,nan,nan,nan
943,84.62842712474618,30.750307127384186,23.943627724492256,-20,-0.7300866403942639,1.0864835405187014,0,-0.05688814515232968,-0.03822724709911121,0,0,70,nan,nan,nan
944,84.72842712474619,30.677014356864046,24.052084446303265,-20,-0.7357654210688289,1.0826459400282462,0,-0.056687208860525896,-0.038524587359920565,0,0,70,nan,nan,nan
945,84.82842712474618,30.603154715550392,24.16015592312082,-20,-0.7414240303627061,1.0787786582524501,0,-0.056484718460255864,-0.03882087144970688,0,0,70,nan,nan,nan
946,84.92842712474618,30.5287302283426,24.26783919211079,-20,-0.7470623131422633,1.0748818012147972,0,-0.05628067950289618,-0.0391160912456922,0,0,70,nan,nan,nan
947,85.02842712474619,30.453742935625584,24.375131301081964,-20,-0.7526801148311297,1.0709554757495912,0,-0.05607509758227795,-0.039410238654276654,0,0,70,nan,nan,nan
948,85.12842712474618,30.378194893213855,24.482029308566972,-20,-0.7582772814144345,1.0669997894990282,0,-0.05586797833453337,-0.03970330561126046,0,0,70,nan,nan,nan
949,85.22842712474619,30.302088172295157,24.588530283902937,-20,-0.7638536594430281,1.063014850910245,0,-0.05565932743794125,-0.03999528408206495,0,0,70,nan,nan,nan
950,85.32842712474618,30.225424859373685,24.69463130731183,-20,-0.7694090960376904,1.0590007692323458,0,-0.05544915061277129,-0.04028616606195286,0,0,70,nan,nan,nan
951,85.42842712474618,30.148207056212893,24.80032946998049,-20,-0.7749434388933204,1.0549576545134076,0,-0.05523745362112734,-0.04057594357624777,0,0,70,nan,nan,nan
952,85.52842712474619,30.070436879777866,24.905621874140394,-20,-0.7804565362831132,1.0508856175974632,0,-0.05502424226678938,-0.04086460868055274,0,0,70,nan,nan,nan
953,85.62842712474618,29.99211646217726,25.010505633147105,-20,-0.7859482370627191,1.0467847701214608,0,-0.05480952239505436,-0.04115215346096812,0,0,70,nan,nan,nan
954,85.72842712474619,29.913247950604905,25.11497787155937,-20,-0.7914183906743868,1.0426552245122063,0,-0.05459329989257606,-0.0414385700343085,0,0,70,nan,nan,nan
955,85.82842712474618,29.83383350728088,25.219035725218017,-20,-0.7968668471510922,1.0384970939832783,0,-0.0543755806872036,-0.04172385054831887,0,0,70,nan,nan,nan
956,85.92842712474618,29.753875309392257,25.32267634132441,-20,-0.8022934571206484,1.0343104925319253,0,-0.05415637074781895,-0.04200798718188978,0,0,70,nan,nan,nan
957,86.02842712474619,29.67337554903343,25.425896878518714,-20,-0.807698071809802,1.0300955349359415,0,-0.05393567608417336,-0.04229097214527192,0,0,70,nan,nan,nan
958,86.12842712474618,29.592336433145995,25.528694506957756,-20,-0.8130805430483111,1.0258523367505186,0,-0.05371350274672253,-0.042572797680289556,0,0,70,nan,nan,nan
959,86.22842712474619,29.510760183458242,25.63106640839263,-20,-0.818440723273008,1.0215810143050776,0,-0.05348985682646069,-0.04285345606055332,0,0,70,nan,nan,nan
960,86.32842712474618,29.42864903642427,25.733009776245936,-20,-0.8237784655318439,1.0172816847000816,0,-0.05326474445475375,-0.043132939591671894,0,0,70,nan,nan,nan
961,86.42842712474618,29.346005243162654,25.834521815688753,-20,-0.8290936234879184,1.0129544658038236,0,-0.053038171803171094,-0.043411240611463106,0,0,70,nan,nan,nan
962,86.52842712474619,29.262831069394732,25.93559974371724,-20,-0.8343860514234912,1.0085994762491952,0,-0.05281014508331641,-0.043688351490163924,0,0,70,nan,nan,nan
963,86.62842712474618,29.179128795382493,26.036240789228945,-20,-0.8396556042439773,1.0042168354304348,0,-0.05258067054665741,-0.04396426463063963,0,0,70,nan,nan,nan
964,86.72842712474619,29.094900715866054,26.136442193098766,-20,-0.8449021374819242,0.9998066634998547,0,-0.05234975448435443,-0.04423897246859211,0,0,70,nan,nan,nan
965,86.82842712474618,29.010149140000774,26.23620120825459,-20,-0.8501255073009725,0.9953690813645459,0,-0.05211740322708797,-0.04451246747276718,0,0,70,nan,nan,nan
966,86.92842712474618,28.92487639129391,26.335515099752637,-20,-0.8553255704998004,0.9909042106830644,0,-0.05188362314488513,-0.04478474214516119,0,0,70,nan,nan,nan
967,87.02842712474619,28.83908480754095,26.434381144852395,-20,-0.8605021845160483,0.9864121738620955,0,-0.05164842064694495,-0.04505578902122643,0,0,70,nan,nan,nan
968,87.12842712474618,28.75277674076149,26.532796633091294,-20,-0.865655207430228,0.9818930940530973,0,-0.051411802181462705,-0.04532560067007588,0,0,70,nan,nan,nan
969,87.22842712474619,28.665954557134786,26.63075886635902,-20,-0.8707844979696137,0.9773470951489261,0,-0.051173774235453176,-0.0455941696946869,0,0,70,nan,nan,nan
970,87.32842712474618,28.578620636934858,26.728265158971457,-20,-0.8758899155121137,0.9727743017804379,0,-0.05093434333457274,-0.045861488732104015,0,0,70,nan,nan,nan
971,87.42842712474618,28.490777374465242,26.825312837744335,-20,-0.8809713200901272,0.9681748393130729,0,-0.050693516042940465,-0.04612755045364077,0,0,70,nan,nan,nan
972,87.52842712474619,28.402427177993356,26.92189924206652,-20,-0.886028572394381,0.9635488338434179,0,-0.05045129896295824,-0.04639234756508066,0,0,70,nan,nan,nan
973,87.62842712474618,28.31357246968447,27.018021723972947,-20,-0.8910615337777485,0.9588964121957503,0,-0.050207698735129654,-0.046655872806877136,0,0,70,nan,nan,nan
974,87.72842712474619,28.224215685535288,27.113677648217216,-20,-0.896070066259051,0.9542177019185589,0,-0.049962722037878,-0.04691811895435256,0,0,70,nan,nan,nan
975,87.82842712474618,28.13435927530719,27.208864392343852,-20,-0.9010540325268404,0.9495128312810499,0,-0.049716375587363186,-0.04717907881789634,0,0,70,nan,nan,nan
976,87.92842712474618,28.044005702459053,27.30357934676017,-20,-0.9060132959431636,0.9447819292696283,0,-0.0494686661372976,-0.04743874524316197,0,0,70,nan,nan,nan
977,88.02842712474619,27.95315744407972,27.39781991480786,-20,-0.9109477205473097,0.9400251255843627,0,-0.04921960047876094,-0.04769711111126326,0,0,70,nan,nan,nan
978,88.12842712474618,27.861816990820085,27.491583512834136,-20,-0.9158571710595346,0.9352425506354287,0,-0.048969185440014044,-0.047954169338969406,0,0,70,nan,nan,nan
979,88.22842712474619,27.76998684682481,27.584867570262595,-20,-0.9207415128847727,0.9304343355395346,0,-0.048717427886311705,-0.04820991287889923,0,0,70,nan,nan,nan
980,88.32842712474618,27.67766952966369,27.677669529663685,-20,-0.9256006121163262,0.9256006121163263,0,-0.048464334719714446,-0.048464334719714425,0,0,70,nan,nan,nan
981,88.42842712474618,27.584867570262595,27.76998684682481,-20,-0.9304343355395346,0.9207415128847727,0,-0.04820991287889923,-0.048717427886311705,0,0,70,nan,nan,nan
982,88.52842712474619,27.491583512834136,27.861816990820085,-20,-0.9352425506354287,0.9158571710595346,0,-0.047954169338969406,-0.048969185440014044,0,0,70,nan,nan,nan
983,88.62842712474618,27.397819914807858,27.95315744407972,-20,-0.9400251255843627,0.9109477205473094,0,-0.047697111111263256,-0.04921960047876094,0,0,70,nan,nan,nan
984,88.72842712474619,27.30357934676017,28.044005702459053,-20,-0.9447819292696283,0.9060132959431636,0,-0.04743874524316197,-0.0494686661372976,0,0,70,nan,nan,nan
985,88.82842712474618,27.208864392343852,28.134359275307187,-20,-0.9495128312810497,0.9010540325268404,0,-0.04717907881789634,-0.04971637558736317,0,0,70,nan,nan,nan
986,88.92842712474618,27.113677648217216,28.224215685535288,-20,-0.9542177019185589,0.896070066259051,0,-0.04691811895435256,-0.049962722037878,0,0,70,nan,nan,nan
987,89.02842712474619,27.018021723972947,28.31357246968447,-20,-0.9588964121957503,0.8910615337777485,0,-0.046655872806877136,-0.050207698735129654,0,0,70,nan,nan,nan
988,89.12842712474618,26.92189924206652,28.402427177993356,-20,-0.9635488338434179,0.886028572394381,0,-0.04639234756508066,-0.05045129896295824,0,0,70,nan,nan,nan
989,89.22842712474619,26.825312837744335,28.490777374465242,-20,-0.9681748393130729,0.8809713200901272,0,-0.04612755045364077,-0.050693516042940465,0,0,70,nan,nan,nan
990,89.32842712474618,26.728265158971457,28.578620636934854,-20,-0.9727743017804377,0.8758899155121137,0,-0.045861488732104015,-0.050934343334572724,0,0,70,nan,nan,nan
991,89.42842712474618,26.63075886635902,28.665954557134786,-20,-0.9773470951489261,0.8707844979696137,0,-0.0455941696946869,-0.051173774235453176,0,0,70,nan,nan,nan
992,89.52842712474619,26.532796633091298,28.752776740761487,-20,-0.9818930940530972,0.8656552074302282,0,-0.045325600670075884,-0.0514118021814627,0,0,70,nan,nan,nan
993,89.62842712474618,26.43438114485239,28.83908480754095,-20,-0.9864121738620955,0.8605021845160482,0,-0.04505578902122642,-0.05164842064694495,0,0,70,nan,nan,nan
994,89.72842712474619,26.335515099752634,28.924876391293914,-20,-0.9909042106830646,0.8553255704998002,0,-0.044784742145161184,-0.05188362314488514,0,0,70,nan,nan,nan
995,89.82842712474618,26.23620120825459,29.010149140000774,-20,-0.9953690813645459,0.8501255073009725,0,-0.04451246747276718,-0.05211740322708797,0,0,70,nan,nan,nan
996,89.92842712474618,26.136442193098766,29.094900715866054,-20,-0.9998066634998547,0.8449021374819242,0,-0.04423897246859211,-0.05234975448435443,0,0,70,nan,nan,nan
997,90.02842712474619,26.03624078922895,29.17912879538249,-20,-1.0042168354304348,0.8396556042439776,0,-0.04396426463063964,-0.0525806705466574,0,0,70,nan,nan,nan
998,90.12842712474618,25.935599743717244,29.262831069394732,-20,-1.0085994762491952,0.8343860514234914,0,-0.04368835149016393,-0.05281014508331641,0,0,70,nan,nan,nan
999,90.22842712474619,25.834521815688753,29.346005243162658,-20,-1.0129544658038236,0.8290936234879182,0,-0.0434112406114631,-0.0530381718031711,0,0,70,nan,nan,nan
1000,90.32842712474618,25.733009776245936,29.42864903642427,-20,-1.0172816847000816,0.8237784655318439,0,-0.043132939591671894,-0.05326474445475375,0,0,70,nan,nan,nan
1001,90.42842712474618,25.63106640839263,29.510760183458242,-20,-1.0215810143050776,0.818440723273008,0,-0.04285345606055332,-0.05348985682646069,0,0,70,nan,nan,nan
1002,90.52842712474619,25.528694506957756,29.592336433145995,-20,-1.0258523367505186,0.8130805430483111,0,-0.042572797680289556,-0.05371350274672253,0,0,70,nan,nan,nan
1003,90.62842712474618,25.425896878518714,29.673375549033434,-20,-1.0300955349359415,0.807698071809802,0,-0.04229097214527192,-0.05393567608417338,0,0,70,nan,nan,nan
1004,90.72842712474619,25.32267634132441,29.75387530939226,-20,-1.0343104925319253,0.8022934571206484,0,-0.04200798718188978,-0.05415637074781896,0,0,70,nan,nan,nan
1005,90.82842712474618,25.219035725218017,29.83383350728088,-20,-1.0384970939832783,0.7968668471510922,0,-0.04172385054831887,-0.0543755806872036,0,0,70,nan,nan,nan
1006,90.92842712474618,25.11497787155937,29.913247950604905,-20,-1.0426552245122063,0.7914183906743868,0,-0.0414385700343085,-0.05459329989257606,0,0,70,nan,nan,nan
1007,91.02842712474619,25.010505633147105,29.99211646217726,-20,-1.0467847701214608,0.7859482370627192,0,-0.04115215346096813,-0.05480952239505436,0,0,70,nan,nan,nan
1008,91.12842712474618,24.905621874140394,30.070436879777866,-20,-1.0508856175974632,0.780456536283113,0,-0.04086460868055272,-0.05502424226678938,0,0,70,nan,nan,nan
1009,91.22842712474619,24.800329469980486,30.148207056212897,-20,-1.0549576545134078,0.7749434388933202,0,-0.040575943576247754,-0.05523745362112735,0,0,70,nan,nan,nan
1010,91.32842712474618,24.69463130731183,30.225424859373685,-20,-1.0590007692323458,0.7694090960376904,0,-0.04028616606195286,-0.05544915061277129,0,0,70,nan,nan,nan
1011,91.42842712474618,24.58853028390294,30.302088172295154,-20,-1.0630148509102448,0.7638536594430282,0,-0.03999528408206495,-0.05565932743794124,0,0,70,nan,nan,nan
1012,91.52842712474619,24.482029308566972,30.378194893213852,-20,-1.066999789499028,0.7582772814144346,0,-0.03970330561126047,-0.055867978334533365,0,0,70,nan,nan,nan
1013,91.62842712474618,24.37513130108196,30.453742935625588,-20,-1.0709554757495914,0.7526801148311295,0,-0.03941023865427665,-0.05607509758227796,0,0,70,nan,nan,nan
1014,91.72842712474619,24.26783919211079,30.528730228342603,-20,-1.0748818012147974,0.7470623131422631,0,-0.03911609124569219,-0.05628067950289619,0,0,70,nan,nan,nan
1015,91.82842712474618,24.16015592312082,30.603154715550392,-20,-1.0787786582524501,0.7414240303627061,0,-0.03882087144970688,-0.056484718460255864,0,0,70,nan,nan,nan
1016,91.92842712474618,24.052084446303265,30.677014356864046,-20,-1.0826459400282462,0.7357654210688289,0,-0.038524587359920565,-0.056687208860525896,0,0,70,nan,nan,nan
1017,92.02842712474619,23.943627724492256,30.750307127384186,-20,-1.0864835405187014,0.7300866403942639,0,-0.03822724709911121,-0.05688814515232968,0,0,70,nan,nan,nan
1018,92.12842712474618,23.834788731083602,30.823031017752484,-20,-1.09029135451406,0.7243878440256516,0,-0.03792885881901227,-0.057087521826897254,0,0,70,nan,nan,nan
1019,92.22842712474619,23.72557044995329,30.89518403420676,-20,-1.0940692776211782,0.7186691881983734,0,-0.03762943070008917,-0.05728533341821642,0,0,70,nan,nan,nan
1020,92.32842712474618,23.615975875375682,30.966764198635598,-20,-1.0978172062663847,0.7129308296922682,0,-0.0373289709513151,-0.05748157450318241,0,0,70,nan,nan,nan
1021,92.42842712474618,23.506008011941372,31.037769548632657,-20,-1.1015350376983235,0.7071729258273316,0,-0.03702748780994575,-0.05767623970174682,0,0,70,nan,nan,nan
1022,92.52842712474619,23.395669874474912,31.108198137550378,-20,-1.105222669990767,0.7013956344594082,0,-0.036724989541293815,-0.057869323677064835,0,0,70,nan,nan,nan
1023,92.62842712474618,23.284964487952074,31.178048034553427,-20,-1.1088800020454135,0.6955991139758587,0,-0.036421484438502114,-0.05806082113564176,0,0,70,nan,nan,nan
1024,92.72842712474619,23.173894887416935,31.2473173246716,-20,-1.1125069335946571,0.6897835232912197,0,-0.036116980822316326,-0.05825072682747805,0,0,70,nan,nan,nan
1025,92.82842712474618,23.06246411789872,31.316004108852304,-20,-1.1161033652043375,0.6839490218428483,0,-0.03581148704085696,-0.05843903554621321,0,0,70,nan,nan,nan
1026,92.92842712474618,22.950675234328255,31.384106504012667,-20,-1.1196691982764653,0.6780957695865486,0,-0.03550501146939031,-0.058625742129268604,0,0,70,nan,nan,nan
1027,93.02842712474619,22.838531301454246,31.451622643091117,-20,-1.1232043350519254,0.6722239269921879,0,-0.03519756251009898,-0.05881084145798895,0,0,70,nan,nan,nan
1028,93.12842712474618,22.726035393759282,31.51855067509859,-20,-1.1267086786131568,0.6663336550392974,0,-0.034889148591851535,-0.05899432845778262,0,0,70,nan,nan,nan
1029,93.22842712474619,22.61319059537548,31.584888765169293,-20,-1.1301821328868118,0.660425115212658,0,-0.03457977816997132,-0.05917619809826086,0,0,70,nan,nan,nan
1030,93.32842712474618,22.500000000000004,31.650635094610966,-20,-1.133624602646386,0.6544984694978737,0,-0.034269459726004724,-0.059356445393375576,0,0,70,nan,nan,nan
1031,93.42842712474618,22.38646671081019,31.71578786095478,-20,-1.1370359935148324,0.6485538803769303,0,-0.03395820176748863,-0.059535065401556155,0,0,70,nan,nan,nan
1032,93.52842712474619,22.27259384037852,31.780345278004738,-20,-1.140416211967147,0.6425915108237417,0,-0.03364601282771721,-0.05971205322584483,0,0,70,nan,nan,nan
1033,93.62842712474618,22.15838451058726,31.84430557588663,-20,-1.1437651653329333,0.6366115242996813,0,-0.03333290146550798,-0.05988740401403097,0,0,70,nan,nan,nan
1034,93.72842712474619,22.04384185254288,31.90766700109659,-20,-1.147082761798943,0.6306140847490999,0,-0.03301887626496706,-0.06006111295878417,0,0,70,nan,nan,nan
1035,93.82842712474618,21.928969006490213,31.970427816549133,-20,-1.1503689104115933,0.6245993565948332,0,-0.03270394583525399,-0.06023317529778594,0,0,70,nan,nan,nan
1036,93.92842712474618,21.813769121726345,32.032586301624804,-20,-1.15362352107946,0.6185675047336905,0,-0.03238811881034553,-0.060403586313860363,0,0,70,nan,nan,nan
1037,94.02842712474619,21.698245356514327,32.09414075221734,-20,-1.1568465045757474,0.6125186945319387,0,-0.032071403848799154,-0.06057234133510333,0,0,70,nan,nan,nan
1038,94.12842712474618,21.582400877996545,32.15508948078037,-20,-1.1600377725407351,0.6064530918207652,0,-0.03175380963351554,-0.060739435735010686,0,0,70,nan,nan,nan
1039,94.22842712474619,21.466238862107872,32.215430816373726,-20,-1.1631972374842,0.6003708628917314,0,-0.031435344871500466,-0.060904864932605066,0,0,70,nan,nan,nan
1040,94.32842712474618,21.34976249348867,32.27516310470919,-20,-1.1663248127878134,0.5942721744922164,0,-0.03111601829362631,-0.06106862439256143,0,0,70,nan,nan,nan
1041,94.42842712474618,21.232974965397414,32.33428470819594,-20,-1.1694204127075203,0.588157193820843,0,-0.030795838654392473,-0.061230709625331496,0,0,70,nan,nan,nan
1042,94.52842712474619,21.11587947962319,32.39279400598532,-20,-1.172483952375884,0.5820260885228955,0,-0.030474814731685528,-0.06139111618726671,0,0,70,nan,nan,nan
1043,94.62842712474618,20.998479246397878,32.45068939401539,-20,-1.1755153478044174,0.5758790266857229,0,-0.03015295532653846,-0.06154983968074013,0,0,70,nan,nan,nan
1044,94.72842712474619,20.880777484308183,32.50796928505484,-20,-1.1785145158858832,0.5697161768341303,0,-0.029830269262889453,-0.061706875754267046,0,0,70,nan,nan,nan
1045,94.82842712474618,20.76277742020738,32.56463210874651,-20,-1.1814813743965733,0.5635377079257603,0,-0.029506765387339984,-0.06186222010262411,0,0,70,nan,nan,nan
1046,94.92842712474618,20.644482289126817,32.620676311650485,-20,-1.184415841998564,0.5573437893464579,0,-0.029182452568912155,-0.062015868466967626,0,0,70,nan,nan,nan
1047,95.02842712474619,20.525895334187272,32.67610035728663,-20,-1.1873178382419423,0.5511345909056302,0,-0.02885733969880573,-0.06216781663495001,0,0,70,nan,nan,nan
1048,95.12842712474618,20.40701980651003,32.73090272617671,-20,-1.190187283567016,0.5449102828315896,0,-0.028531435690154306,-0.06231806044083549,0,0,70,nan,nan,nan
1049,95.22842712474619,20.287858965127718,32.78508191588613,-20,-1.193024099306492,0.5386710357668855,0,-0.028204749477780868,-0.062466595765614245,0,0,70,nan,nan,nan
1050,95.32842712474618,20.16841607689501,32.83863644106502,-20,-1.1958282076876334,0.5324170207636285,0,-0.027877290017952996,-0.06261341853711531,0,0,70,nan,nan,nan
1051,95.42842712474618,20.048694416399,32.89156483348903,-20,-1.1985995318343932,0.5261484092787979,0,-0.027549066288137126,-0.06275852473011825,0,0,70,nan,nan,nan
1052,95.52842712474619,19.928697265869516,32.943865642099524,-20,-1.2013379957695192,0.5198653731695455,0,-0.027220087286752678,-0.06290191036646345,0,0,70,nan,nan,nan
1053,95.62842712474618,19.808427915089037,32.99553743304344,-20,-1.2040435244166392,0.5135680846884795,0,-0.026890362032925132,-0.06304357151516127,0,0,70,nan,nan,nan
1054,95.72842712474619,19.687889661302574,33.04657878971251,-20,-1.2067160436023197,0.5072567164789447,0,-0.02655989956623888,-0.06318350429249979,0,0,70,nan,nan,nan
1055,95.82842712474618,19.567085809127246,33.09698831278217,-20,-1.2093554800580963,0.5009314415702886,0,-0.02622870894648939,-0.0633217048621512,0,0,70,nan,nan,nan
1056,95.92842712474618,19.446019670461677,33.14676462024987,-20,-1.2119617614224856,0.49459243337311803,0,-0.02589679925343478,-0.06345816943527709,0,0,70,nan,nan,nan
1057,96.02842712474619,19.324694564395223,33.195906347473,-20,-1.214534816242967,0.4882398656745452,0,-0.025564179586546974,-0.06359289427063225,0,0,70,nan,nan,nan
1058,96.12842712474618,19.203113817116947,33.24441214720629,-20,-1.2170745739779436,0.481873912633422,0,-0.025230859064762138,-0.06372587567466725,0,0,70,nan,nan,nan
1059,96.22842712474619,19.081280761824452,33.29228068963873,-20,-1.2195809649986737,0.4754947487755671,0,-0.02489684682623076,-0.06385711000162973,0,0,70,nan,nan,nan
1060,96.32842712474618,18.95919873863251,33.339510662430044,-20,-1.2220539205911813,0.4691025489889805,0,-0.02456215202806712,-0.06398659365366433,0,0,70,nan,nan,nan
1061,96.42842712474618,18.83687109448143,33.38610077074668,-20,-1.2244933729581398,0.4626974885190476,0,-0.024226783846098124,-0.0641143230809113,0,0,70,nan,nan,nan
1062,96.52842712474619,18.71430118304538,33.43204973729729,-20,-1.22689925522073,0.45627974296373675,0,-0.02389075147461191,-0.06424029478160391,0,0,70,nan,nan,nan
1063,96.62842712474618,18.591492364640402,33.477356302367724,-20,-1.2292715014204747,0.4498494882687848,0,-0.023554064126105702,-0.06436450530216431,0,0,70,nan,nan,nan
1064,96.72842712474619,18.468448006132284,33.52201922385564,-20,-1.2316100465210458,0.44340690072287203,0,-0.023216731031033222,-0.06448695123729835,0,0,70,nan,nan,nan
1065,96.82842712474618,18.34517148084427,33.56603727730446,-20,-1.2339148264100486,0.4369521569527904,0,-0.022878761437551676,-0.06460762923008888,0,0,70,nan,nan,nan
1066,96.92842712474618,18.22166616846458,33.609409255937024,-20,-1.236185777900777,0.430485433918601,0,-0.022540164611268187,-0.06472653597208775,0,0,70,nan,nan,nan
1067,97.02842712474619,18.097935454953735,33.65213397068863,-20,-1.2384228387339498,0.4240069089087829,0,-0.022200949834985814,-0.06484366820340656,0,0,70,nan,nan,nan
1068,97.12842712474618,17.973982732451752,33.69421025023964,-20,-1.240625947579414,0.41751675953537143,0,-0.021861126408448988,-0.06495902271280604,0,0,70,nan,nan,nan
1069,97.22842712474619,17.84981139918512,33.7356369410476,-20,-1.2427950440378275,0.4110151637290899,0,-0.02152070364808858,-0.06507259633778403,0,0,70,nan,nan,nan
1070,97.32842712474618,17.725424859373685,33.77641290737884,-20,-1.2449300686423148,0.4045022997344722,0,-0.021179690886766574,-0.06518438596466222,0,0,70,nan,nan,nan
1071,97.42842712474618,17.600826523137254,33.81653703133966,-20,-1.2470309628600986,0.3979783461049742,0,-0.02083809747352005,-0.06529438852867155,0,0,70,nan,nan,nan
1072,97.52842712474619,17.476019806402167,33.85600821290692,-20,-1.2490976690941025,0.3914434816980806,0,-0.02049593277330501,-0.06540260101403611,0,0,70,nan,nan,nan
1073,97.62842712474618,17.351008130807596,33.894825369958255,-20,-1.2511301306845308,0.38489788567039973,0,-0.020153206166739532,-0.065509020454056,0,0,70,nan,nan,nan
1074,97.72842712474619,17.22579492361179,33.93298743830168,-20,-1.2531282919104225,0.3783417374727537,0,-0.019809927049846684,-0.0656136439311885,0,0,70,nan,nan,nan
1075,97.82842712474618,17.10038361759807,33.970493371704826,-20,-1.2550920979911784,0.37177521684525683,0,-0.019466104833796856,-0.06571646857712812,0,0,70,nan,nan,nan
